# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,OBFCTCJUKN,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,22,17
# x,y,z,u,w
1.370431808684600128e-01, 1.500228590453394351e-01, -3.781025712396716195e-04, 5.740062320453301684e-03, 3.913236946792102849e-02, -9.061097972063963946e-02, -3.067023281752553898e-02, 9.954139777866215510e-01, 2.706102731057820066e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
1.057233498176691766e-01, 1.500207423675762597e-01, -3.095647784992428464e-04, 1.864576299006113873e-03, 2.285683876074016269e-02, -8.762122077721359870e-02, -3.067875064506806262e-02, 9.956813425631559911e-01, 2.706102731057820066e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
9.264778236807336143e-02, 1.500198586858342842e-01, -2.809512610645354281e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.706102731057820066e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
4.596499536481807313e-01, 1.750123584358502238e-01, -2.830547172581003297e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.289570849335777591e-01, 1.750104536807409183e-01, -2.394286528073838048e-04, 1.009174458974216541e-03, 8.575189814765748347e-03, -3.288514071848122611e-02, -4.359579527417416223e-02, 9.985078738569556078e-01, 3.000000000000000000e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
3.832856361965246150e-01, 1.750076193765857380e-01, -1.745124149448634482e-04, 3.175225754565808110e-03, 1.739138022107886150e-02, -3.002001818611087919e-02, -4.359972800659376452e-02, 9.985979482383571249e-01, 3.000000000000000000e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
3.214655944807847665e-01, 1.750037829140702605e-01, -8.664297695539015004e-05, 5.817481140030107516e-03, 2.872207941641821694e-02, -3.221999777832054018e-02, -4.359674022685919303e-02, 9.985295168320046377e-01, 3.000000000000000000e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
2.532573576161247786e-01, 1.749995500093889378e-01, 1.030647945406056596e-05, 6.938585835610954280e-03, 3.687783786376476469e-02, -4.777665446633983654e-02, -4.356957592728299966e-02, 9.979073520831082122e-01, 3.000000000000000000e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
1.931813792745061265e-01, 1.749958217809279015e-01, 9.569695003670608329e-05, 6.159893415583294826e-03, 3.762069433158607423e-02, -6.969660110336529935e-02, -4.351331527267478239e-02, 9.966187712403470345e-01, 3.000000000000000000e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
1.500821511425060595e-01, 1.749931471050689691e-01, 1.569570988271705631e-04, 4.159453245861692572e-03, 3.017799647311372388e-02, -9.564403685138971045e-02, -4.341941867857311566e-02, 9.944681856632644479e-01, 3.000000000000000000e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
1.239929542326126399e-01, 1.749915280471837642e-01, 1.940396210391439019e-04, 1.819630623581949781e-03, 1.718846109440187037e-02, -1.213285614083642328e-01, -4.329714485729254519e-02, 9.916676547280260934e-01, 3.000000000000000000e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
1.120121952375641439e-01, 1.749907845385817728e-01, 2.110687677424564611e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.772894155549296746e-01, 1.938589754244471053e-01, 1.441261371909377965e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.378403019456693634e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.548032167588037189e-01, 1.938569966235325903e-01, 1.474124788333899079e-03, 7.393411039625317474e-04, 6.282353113436422651e-03, -3.284375135566024173e-02, -6.006814904418417145e-02, 9.976538004073823851e-01, 3.378403019456693634e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
3.213434158793950779e-01, 1.938540521381093562e-01, 1.523026044600076260e-03, 2.326232985630732972e-03, 1.274126801149346247e-02, -2.997862516500085506e-02, -6.007356057799834170e-02, 9.977436791845378794e-01, 3.378403019456693634e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
2.760528384318871042e-01, 1.938500665362348774e-01, 1.589217894999482485e-03, 4.262001371623867600e-03, 2.104236162045048514e-02, -3.217860753586226918e-02, -6.006944937975373933e-02, 9.976753973453821311e-01, 3.378403019456693634e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
2.260821436775626581e-01, 1.938456690808278982e-01, 1.662249702892994868e-03, 5.083344773405399676e-03, 2.701743104439871535e-02, -4.773528960451840775e-02, -6.003206009662623993e-02, 9.970544086893793345e-01, 3.378403019456693634e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
1.820693013322438603e-01, 1.938417959205186447e-01, 1.726574152709306172e-03, 4.512859354720819699e-03, 2.756166233589188788e-02, -6.965528908149457021e-02, -5.995459653858391247e-02, 9.957678379305434646e-01, 3.378403019456693634e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
1.504939598173387072e-01, 1.938390172688117807e-01, 1.772721285284224735e-03, 3.047297448615019725e-03, 2.210899515418916425e-02, -9.560281330151103318e-02, -5.982528669278997652e-02, 9.936201674487902258e-01, 3.378403019456693634e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
1.313805014566341300e-01, 1.938373352713685382e-01, 1.800655466028406150e-03, 1.333097267384566629e-03, 1.259260545438996466e-02, -1.212874532874444466e-01, -5.965687689080397677e-02, 9.908230975884046998e-01, 3.378403019456693634e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
1.226031619711608622e-01, 1.938365628594745371e-01, 1.813483484015163301e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.378403019456693634e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.027260112334598241e-01, 2.123250234838469919e-01, 3.125919965010465641e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.749165981869442277e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.877393672581323170e-01, 2.123232821291803074e-01, 3.148691607690547525e-03, 4.927574765654193145e-04, 4.187074748689643099e-03, -3.278402566380388128e-02, -7.620673413179568367e-02, 9.965529295196722259e-01, 3.749165981869442277e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
2.654390163712831430e-01, 2.123206909673331644e-01, 3.182576153348120555e-03, 1.550392220523424220e-03, 8.491824734084997897e-03, -2.991889401638902005e-02, -7.621358653968698937e-02, 9.966425382290250434e-01, 3.749165981869442277e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
2.352536673135425804e-01, 2.123171836178202598e-01, 3.228441657596304963e-03, 2.840546846024610828e-03, 1.402435351894461800e-02, -3.211888053344598426e-02, -7.620838080057305841e-02, 9.965744629524846410e-01, 3.749165981869442277e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
2.019491048895964702e-01, 2.123133138351461502e-01, 3.279046689408839782e-03, 3.387957371389952246e-03, 1.800662924572210902e-02, -4.767560019072122901e-02, -7.616101696562008194e-02, 9.959550876627002447e-01, 3.749165981869442277e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
1.726153431207927691e-01, 2.123099054347709902e-01, 3.323618238753812265e-03, 3.007739155916944445e-03, 1.836934956173737199e-02, -6.959567726770034268e-02, -7.606284110011488075e-02, 9.946712451405382849e-01, 3.749165981869442277e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
1.515709502479167525e-01, 2.123074602074207784e-01, 3.355594403378082177e-03, 2.030968646842218426e-03, 1.473524548506173829e-02, -9.554333073764627315e-02, -7.589890779031133183e-02, 9.925274947062144859e-01, 3.749165981869442277e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
1.388321766478861630e-01, 2.123059800412880060e-01, 3.374950491444224550e-03, 8.884852231637244266e-04, 8.392743831293712070e-03, -1.212281388334697091e-01, -7.568536838838850478e-02, 9.897350470539512113e-01, 3.749165981869442277e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
1.329822389544579597e-01, 2.123053003149717455e-01, 3.383839252068337154e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.749165981869442277e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.863789278518660275e-01, 2.248201321032043676e-01, 4.238946613388585964e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.734556147088749167e-01, 2.248185296255584831e-01, 4.257263016695177205e-03, 4.249155616733775605e-04, 3.610606237796123649e-03, -3.288514071851746795e-02, -8.710860347426106765e-02, 9.956558937307041779e-01, 4.000000000000000000e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
2.542255310301156368e-01, 2.248161451148000811e-01, 4.284518099380431148e-03, 1.336937159817216383e-03, 7.322686408875307001e-03, -3.002001818608934780e-02, -8.711646145289697607e-02, 9.957457108378788835e-01, 4.000000000000000000e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
2.281960397813829755e-01, 2.248129174844394618e-01, 4.321410083216305729e-03, 2.449465743170596739e-03, 1.209350712270241580e-02, -3.221999777831049266e-02, -8.711049158083489230e-02, 9.956774748881842552e-01, 4.000000000000000000e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
1.994767821541578168e-01, 2.248093563257919369e-01, 4.362114312816394585e-03, 2.921509825520443322e-03, 1.552751067947987992e-02, -4.777665446634075247e-02, -8.705621469044715066e-02, 9.950570871923754002e-01, 4.000000000000000000e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
1.741816333787395144e-01, 2.248062197531488782e-01, 4.397965502178161241e-03, 2.593639332877216257e-03, 1.584029235014148759e-02, -6.969660110335514080e-02, -8.694380047659666655e-02, 9.937721868483367915e-01, 4.000000000000000000e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
1.560345899547394555e-01, 2.248039695382771652e-01, 4.423685575854196909e-03, 1.751348735099697703e-03, 1.270652483078471388e-02, -9.564403685138049560e-02, -8.675618602589374451e-02, 9.916277438641036834e-01, 4.000000000000000000e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
1.450496649400474791e-01, 2.248026074187817192e-01, 4.439254672929808347e-03, 7.661602625608578175e-04, 7.237246776590245366e-03, -1.213285614083634972e-01, -8.651187113851926958e-02, 9.888352119229417703e-01, 4.000000000000000000e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
1.400051348368692439e-01, 2.248019819021951637e-01, 4.446404360230558211e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.951090817443820513e-01, 2.414649853299234705e-01, 5.697557017950688474e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.070500594098958480e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.823688326072703036e-01, 2.414635240485613898e-01, 5.714259533532353892e-03, 4.188963980792187675e-04, 3.559460006451607879e-03, -3.299179968010215042e-02, -8.710829711543613407e-02, 9.956523920161678420e-01, 4.070500594098958480e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
2.634111509134090534e-01, 2.414613496399898029e-01, 5.739113127090553906e-03, 1.317998706614119126e-03, 7.218956511881616418e-03, -3.012668678573539316e-02, -8.711618174243064561e-02, 9.957425137162387863e-01, 4.070500594098958480e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
2.377503780332749783e-01, 2.414584064001250863e-01, 5.772754498955059294e-03, 2.414767708181528565e-03, 1.192219591557355102e-02, -3.232665905564790360e-02, -8.711019140855544296e-02, 9.956740438853796116e-01, 4.070500594098958480e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
2.094379404133434597e-01, 2.414551590195625763e-01, 5.809872213484231808e-03, 2.880125025414747002e-03, 1.530755491551343515e-02, -4.788324919636032656e-02, -8.705576982692996013e-02, 9.950520023527613667e-01, 4.070500594098958480e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
1.845011077456352178e-01, 2.414522988142075166e-01, 5.842564496948024141e-03, 2.556898999368920674e-03, 1.561590586107397365e-02, -6.980305806427072879e-02, -8.694315173756755888e-02, 9.937647716893642791e-01, 4.070500594098958480e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
1.666111245992349110e-01, 2.414502468685462699e-01, 5.866018333607157277e-03, 1.726539913070613283e-03, 1.252652988927698517e-02, -9.575026394211963443e-02, -8.675529595237489733e-02, 9.916175702251499580e-01, 4.070500594098958480e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
1.557818055313472116e-01, 2.414490047670812267e-01, 5.880215612524046509e-03, 7.553071793234860569e-04, 7.134727179172632890e-03, -1.214344892042400481e-01, -8.651074217611186279e-02, 9.888223077579931797e-01, 4.070500594098958480e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
1.508087332562228489e-01, 2.414484343655333709e-01, 5.886735329389084295e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.070500594098958480e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.129832987433834313e-01, 2.755438483320877818e-01, 8.683932654523336681e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.214844317435840537e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.007581183087661980e-01, 2.755424664224745968e-01, 8.699727951253299202e-03, 4.019610501633584889e-04, 3.415556421034489105e-03, -3.301083585426318329e-02, -8.710824233177980047e-02, 9.956517658469102861e-01, 4.214844317435840537e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
2.825668665651580036e-01, 2.755404101202551526e-01, 8.723231589560844282e-03, 1.264714011993853509e-03, 6.927105016669620786e-03, -3.014572468342878800e-02, -8.711613171492986474e-02, 9.957419419098192392e-01, 4.214844317435840537e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
2.579435193154133721e-01, 2.755376267469989426e-01, 8.755045686569448357e-03, 2.317142301370685685e-03, 1.144019956354628761e-02, -3.234569564386682861e-02, -8.711013772899188490e-02, 9.956734303365488703e-01, 4.214844317435840537e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
2.307757100581163123e-01, 2.755345557529156331e-01, 8.790147304170679854e-03, 2.763685925985206581e-03, 1.468869361848537669e-02, -4.790227388875185205e-02, -8.705569032273785535e-02, 9.950510936322408684e-01, 4.214844317435840537e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
2.068470352300437187e-01, 2.755318509040217689e-01, 8.821063863749133496e-03, 2.453527439387439245e-03, 1.498457840160764311e-02, -6.982205814172237623e-02, -8.694303584552767750e-02, 9.937634470611289572e-01, 4.214844317435840537e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
1.896803166216994851e-01, 2.755299104129509957e-01, 8.843243774773655586e-03, 1.656738515272572921e-03, 1.202010122857151246e-02, -9.576922296187352635e-02, -8.675513698681752706e-02, 9.916157532732512436e-01, 4.214844317435840537e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
1.792888102889608759e-01, 2.755287357781409652e-01, 8.856669910025786671e-03, 7.247712522449703846e-04, 6.846280948509780861e-03, -1.214533947758610760e-01, -8.651054057362708716e-02, 9.888200034723597653e-01, 4.214844317435840537e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
1.745167916868531899e-01, 2.755281963588321337e-01, 8.862835499991866817e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.214844317435840537e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.429302789463133383e-01, 3.326405611962771625e-01, 1.368739278214470105e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.456681966888780266e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.316013877240159835e-01, 3.326392624361856898e-01, 1.370223767878931548e-02, 3.724912811458427940e-04, 3.165144947700854802e-03, -3.299244822535839228e-02, -8.710829524780357158e-02, 9.956523706892473902e-01, 4.456681966888780266e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
3.147438277638212600e-01, 3.326373298617010810e-01, 1.372432710752325216e-02, 1.171991521116920497e-03, 6.419244405005167589e-03, -3.012733538964736807e-02, -8.711618003695834056e-02, 9.957424942414017099e-01, 4.456681966888780266e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
2.919257414367424364e-01, 3.326347139640546402e-01, 1.375422695619393960e-02, 2.147261044531683597e-03, 1.060146148552890480e-02, -3.232730761500735017e-02, -8.711018957851827949e-02, 9.956740229884273319e-01, 4.456681966888780266e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
2.667497403568309666e-01, 3.326318277517304467e-01, 1.378721651595071415e-02, 2.561066329279019713e-03, 1.361179224227059871e-02, -4.788389735052270973e-02, -8.705576711627306674e-02, 9.950519713996459625e-01, 4.456681966888780266e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
